time,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2018-10-18 13:19:04.251 UTC, , , , , , , ,125,3180205,34352, , ,5,2,6424,5,0,00,12, , , , , , ,5,5, ,3180,2,4,3,6, ,3247,24, , , , , , , , , , , , , ,3894503,7,3890946,3890946,1,1,2,5,3894558,21342998528,2,2,2,2, , , , , ,301,7990, , , , , , , , , , , , , , , , , , , , , , , , , ,3894558,1539868743507,3145728,3894503, , ,38,16,1,16,1,4,1, ,3,2, ,38, ,9672,10,3684,1, , , ,9672413,860, , , , , , , , ,3,19,47872976,2, , , , , , ,3237, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-10-18 13:44:55.262 UTC, , , , , , , ,125,3170213,24360, , ,3,1,37,3,0,08, , , , , , , ,3,3, ,2,1,2,1,4, ,44,25, , , , , , , , , , , , , ,3894503,7, ,3890946, , , , ,3894558,21348020224,2,2,2,2, , , , , ,301,8000, , , , , , , , , , , , , , , , , , , , , , , , , ,3894558,1539870294728,3145728,3894503, , ,34,0, , , ,2, , ,3, , ,34, ,43044,16, , , , , ,7839289,630, , , , , , , , ,3,18,40514184,2, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-10-18 13:51:16.560 UTC, , , , , , , ,125,3180229,34376, , ,5,1,7688,5,0,00, , , , , , , ,5,5, ,3824,1,4,3,6, ,3875,25, , , , , , , , , , , , , ,4167525,8,4163701,4163701,1,1,3,7,4167580,21323755520,2,2,2,2, , , , , ,320,11822, , , , , , , , , , , , , , , , , , , , , , , , , ,4167580,1539870675717,3145728,4167525, , ,38,14,1,14,1,4,1, ,3,2, ,38, ,43044,16,3951,1, , , ,10559033,938, , , , , , , , ,3,16,52349240,1, , , , , , ,3863, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-10-18 13:51:50.799 UTC, , , , , , , ,125,3213701,67848, , ,13,1,1824,13,0,01, , , , , , , ,13,11, ,879,1,5,11,12, ,959,26, , , , , , , , , , , , , ,5363179,9,5349671,5349671,1,2,9,18,5363234,21320998912,2,2,2,2, , , , , ,403,12718, , , , , , , , , , , , , , , , , , , , , , , , , ,5363234,1539870710111,3145728,5363179, , ,51,13,1,13,1,4,1, ,3,2, ,51, ,55135,18,13635,1, ,2, ,22257460,2085, , , , , , , , ,3,20,51050768,1, , , , , , ,951, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-10-18 13:51:58.605 UTC, , , , , , , ,125,3170261,24408, , ,3,2,61,3,0,05,2, , , , , , ,3,3, ,2,2,2,1,4, ,66,27, , , , , , , , , , , , , ,5363179,9, ,5349671, , , , ,5363234,21320257536,2,2,2,2, , , , , ,404,12748, , , , , , , , , , , , , , , , , , , , , , , , , ,5363234,1539870718025,3145728,5363179, , ,37,0, , , ,2, , ,3, , ,37, ,42704,18, , , , , ,10860701,845, , , , , , , , ,3,18,44743112,1, , , , , , ,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-10-18 13:52:08.358 UTC, , , , , , , ,125,3180325,34472, , ,5,3,6436,5,0,00,12, , , , , , ,5,5, ,3186,3,4,3,6, ,3259,27, , , , , , , , , , , , , ,5592442,10,5588115,5588115,1,1,3,7,5592497,21310820352,2,2,2,2, , , , , ,420,15932, , , , , , , , , , , , , , , , , , , , , , , , , ,5592497,1539870727202,3145728,5592442, , ,42,14,1,14,1,4,1, ,3,2, ,42, ,42704,18,4454,1, , , ,13168797,1108, , , , , , , , ,3,20,55649792,2, , , , , , ,3243, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-10-18 13:53:27.301 UTC, , , , , , , ,125,3180349,34496, , ,5,1,7740,5,0,00, , , , , , , ,5,5, ,3850,1,4,3,6, ,3907,28, , , , , , , , , , , , , ,5867367,11,5863222,5863222,1, ,3,6,5867422,21316935680,2,2,2,2, , , , , ,439,19793, , , , , , , , , , , , , , , , , , , , , , , , , ,5867422,1539870806379,3145728,5867367, , ,41,15,1,15,1,4,1, ,3,2, ,41, ,47460,19,4272,1, , , ,13967337,1176, , , , , , , , ,3,17,58720256,1, , , , , , ,3889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-10-18 13:53:43.393 UTC, , , , , , , ,125,3210053,64200, , ,13, ,1832,13,0,01, , , , , , , ,13,11, ,880, ,5,11,12, ,974,29, , , , , , , , , , , , , ,7092648,12,7081545,7081545,1,4,8,18,7092703,21310439424,1,1,1,1, , , , , ,524,20693, , , , , , , , , , , , , , , , , , , , , , , , , ,7092703,1539870822608,3145728,7092648, , ,51,12,1,12,1,4,1, ,3,2, ,51, ,49283,17,11230,1, ,2, ,25977072,2348, , , , , , , , ,3,20,56247976,2, , , , , , ,960, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-10-18 13:53:50.555 UTC, , , , , , , ,125,3180445,34592, , ,5,2,6110,5,0,00,9, , , , , , ,5,5, ,3023,2,4,3,6, ,3102,30, , , , , , , , , , , , , ,7310100,13,7305613,7305613,1,1,2,5,7310155,21309730816,1,1,1,1, , , , , ,539,23747, , , , , , , , , , , , , , , , , , , , , , , , , ,7310155,1539870829525,3145728,7310100, , ,44,14,1,14,1,4,1, ,3,2, ,44, ,12290,13,4614,1, ,1, ,16481172,1338, , , , , , , , ,3,17,60702208,2, , , , , , ,3080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-10-18 14:04:47.372 UTC, , , , , , , ,125,3180469,34616, , ,5,1,7414,5,0,00,1, , , , , , ,5,5, ,3687,1,4,3,6, ,3750,31, , , , , , , , , , , , , ,7573658,14,7568981,7568981,1,2,2,6,7573713,21332402176,1,1,1,1, , , , , ,558,27442, , , , , , , , , , , , , , , , , , , , , , , , , ,7573713,1539871486416,3145728,7573658, , ,44,14,1,14,1,4,1, ,3,2, ,44, ,45690,19,4804,1, ,1, ,17318630,1410, , , , , , , , ,3,18,61725312,1, , , , , , ,3726, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
